fused.ts,fused.H,fused.q[0],fused.q[1],fused.q[2],fused.q[3]
211272,32.824524,0.995846,0.028868,0.086336,-0.001617
211334,33.186356,0.998649,0.031433,0.041319,-0.002048
211374,33.554485,0.999449,0.029127,0.015905,-0.000042
211436,33.82618,0.99938,0.029857,0.018667,-0.000839
211477,34.192066,0.999278,0.032017,0.020386,-0.001888
211538,34.525562,0.999523,0.024119,0.019183,-0.001927
211600,34.854015,0.999732,0.019795,0.011972,-0.000152
211642,35.204472,0.999648,0.022189,0.014526,-0.000427
211703,35.558605,0.999593,0.021363,0.018856,-0.001629
211764,35.904564,0.999668,0.016741,0.019563,-0.000799
211805,36.249634,0.999757,0.017195,0.013697,-0.001466
211867,36.592068,0.99982,0.01566,0.010676,-0.000897
211928,36.907116,0.999836,0.013174,0.012319,-0.001322
211969,37.215092,0.999814,0.011683,0.015302,0.000988
212031,37.547039,0.999838,0.012976,0.012385,0.001643
212093,37.881599,0.999887,0.011494,0.009639,-0.000835
212154,38.23621,0.999889,0.009918,0.010795,0.002652
212195,38.592712,0.999897,0.010254,0.00991,0.001713
212256,38.941486,0.999897,0.009225,0.011024,-0.000539
212297,39.268837,0.999901,0.009163,0.010717,-0.000258
212359,39.622868,0.999881,0.009324,0.012256,-0.000792
212420,39.992805,0.999901,0.005721,0.012701,0.001785
212462,40.363049,0.999884,0.00422,0.014636,0.000153
212524,40.734814,0.999815,0.008119,0.017223,0.002613
212585,41.116207,0.999738,0.012685,0.01882,-0.002864
212626,41.487694,0.999672,0.010183,0.023368,-0.002405
212688,41.842632,0.999711,0.00822,0.022581,0.000654
212749,42.227222,0.999753,0.011161,0.019203,-0.001041
212790,42.608463,0.999718,0.011857,0.020518,-0.001663
212852,43.025993,0.999651,0.006923,0.025481,-0.001059
212914,43.440018,0.999617,0.006442,0.026887,-0.001029
212955,43.840752,0.999691,0.003817,0.024414,-0.002821
213017,44.228264,0.999619,0.001845,0.027513,0.000936
213078,44.614594,0.999444,0.005744,0.032826,-0.00051
213140,45.001549,0.99924,0.003293,0.038809,0.001348
213180,45.379704,0.999105,0.001671,0.042266,-0.000645
213242,45.787354,0.999061,-0.001007,0.043297,-0.001037
213283,46.157524,0.9991,0.001035,0.04241,-0.000243
213344,46.578091,0.998761,0.006233,0.049361,-0.001273
213406,46.922012,0.998226,0.001646,0.059462,-0.002423
213448,47.305408,0.997524,-0.007142,0.069963,0.000135
213509,47.699051,0.996876,-0.007549,0.078613,0.001107
213570,48.10379,0.996779,-0.002797,0.080151,-0.00004
213611,48.419758,0.996803,0.001841,0.079879,-0.000142
213673,48.81258,0.996204,0.003202,0.086989,-0.000216
213735,49.272995,0.994843,0.0015,0.101389,-0.002138
213796,49.626949,0.994052,-0.005533,0.108763,0.000409
213837,49.90155,0.994033,-0.006021,0.108917,0.0002
213899,50.259754,0.993929,0.000625,0.110018,0.000198
213960,50.604565,0.993684,0.003478,0.112158,-0.000523
214002,50.849575,0.993489,-0.00032,0.113916,0.001434
214064,51.184536,0.993303,-0.00539,0.115416,-0.000262
214104,51.507214,0.993412,-0.005966,0.114429,0.001816
214166,51.789936,0.993663,-0.002126,0.112376,-0.001096
214227,52.063316,0.993577,0.000257,0.113156,0.000892
214268,52.359303,0.993475,-0.002617,0.114019,0.000404
214330,52.651962,0.993412,-0.006486,0.114405,0.001012
214392,52.928299,0.993798,-0.008116,0.110886,0.001872
214433,53.200542,0.994283,-0.00562,0.106617,0.001486
214494,53.45985,0.994441,-0.0021,0.105274,0.000258
214556,53.693729,0.994402,-0.001215,0.105656,0.000227
214597,53.921974,0.994188,-0.002821,0.107622,-0.00032
214659,54.16703,0.99446,-0.005665,0.104959,0.000785
214720,54.405117,0.994671,-0.00407,0.103003,0.001608
214761,54.632965,0.99474,-0.003167,0.102373,0.001049
214823,54.85923,0.994541,-0.002781,0.104312,0.000453
214884,55.078888,0.994325,-0.004843,0.106279,0.000527
214926,55.275307,0.994452,-0.005948,0.105027,0.000288
214988,55.486,0.994475,-0.003574,0.104911,0.000904
215049,55.689678,0.994417,-0.002379,0.105488,-0.001016
215090,55.889252,0.993619,-0.00374,0.112729,0.000626
215151,56.06958,0.989377,-0.005105,0.14528,0.000143
215213,56.235668,0.969368,-0.008914,0.245429,0.003359
215254,56.375149,0.907402,-0.025847,0.419436,0.00524
215316,56.497204,0.735589,-0.149399,0.650064,0.118342
215377,56.605598,0.056787,-0.87808,0.035977,0.473768
215439,56.66465,-0.005201,-0.993531,-0.00096,0.113434
215500,56.670113,-0.07557,-0.975118,0.014317,-0.207917
215541,56.663448,-0.095465,-0.91286,0.045059,-0.39439
215603,56.685368,0.096391,-0.782921,-0.057569,-0.611906
215664,56.696934,0.64244,-0.432445,-0.520933,-0.359014
215706,56.723175,0.771981,-0.246645,-0.557261,-0.180756
215767,56.753803,0.823226,-0.105134,-0.55313,-0.072748
215829,56.747921,0.852329,0.00698,-0.52295,-0.003126
215870,56.68922,0.875282,0.066845,-0.477762,0.034011
215932,56.579552,0.899698,0.079565,-0.427455,0.038668
215993,56.445087,0.929585,0.097227,-0.353505,0.03811
216055,56.317379,0.953352,0.135842,-0.266482,0.040684
216096,56.193279,0.968387,0.179984,-0.168979,0.035744
216157,56.026989,0.970226,0.237062,-0.046027,0.018564
216219,55.782078,0.938292,0.331314,0.097051,-0.020513
216260,55.549816,0.829878,0.516977,0.190119,-0.088837
216322,55.405899,0.697941,0.698554,0.120372,-0.102035
216363,55.314415,0.757721,0.643124,0.090964,-0.063052
216424,55.231266,0.839421,0.538696,0.067889,-0.023886
216486,55.108021,0.88696,0.456993,0.06511,-0.014844
216528,54.895187,0.817095,0.568045,0.091566,-0.03601
216589,54.616642,0.659852,0.744764,0.078656,-0.06112
216650,54.190186,0.503902,0.863613,0.007882,0.013871
216691,53.887348,0.416425,0.897032,-0.048814,0.139789
216753,53.514961,0.410383,0.860094,-0.120681,0.277956
216794,53.173378,0.518842,0.750177,-0.224189,0.343185
216856,52.704617,0.723172,0.517746,-0.362383,0.278639
216917,52.059433,0.879496,0.277132,-0.365455,0.126992
216979,51.426758,0.95817,0.205061,-0.193593,0.048808
217020,51.029194,0.978672,0.204158,0.022669,0.002395
217082,50.791328,0.961007,0.190121,0.198219,-0.032092
217144,50.49437,0.894522,0.25036,0.36052,-0.084704
217184,50.102306,0.591582,0.60826,0.391502,-0.356057
217246,49.404156,0.273864,0.901102,0.108514,-0.318181
217307,48.638142,0.180513,0.980976,0.018206,-0.069063
217348,47.916534,0.145709,0.980629,-0.018042,0.129656
217410,47.255939,0.195089,0.920042,-0.064918,0.333539
217472,46.516621,0.450531,0.691629,-0.28164,0.489235
217512,45.573345,0.872933,0.209878,-0.424994,0.115405
217574,44.623631,0.974013,0.149874,-0.1672,0.02968
217636,43.898716,0.990356,0.135693,0.027965,-0.001035
217677,43.514084,0.971746,0.098615,0.213553,-0.019511
217739,43.243816,0.90122,0.106037,0.417847,-0.044298
217800,42.735821,0.667566,0.374478,0.575233,-0.288494
217841,41.845703,0.121911,0.881303,0.068272,-0.451422
217903,40.89267,0.046435,0.982374,0.008562,-0.180864
217944,40.034637,-0.000447,0.996447,0.001893,0.084196
218005,39.188122,0.020226,0.93885,-0.007908,0.343642
218067,38.305889,0.152303,0.799712,-0.101389,0.571826
218108,37.299412,0.779734,0.133552,-0.601214,0.112787
218170,36.089867,0.942185,0.008223,-0.334982,0.00239
218231,35.40107,0.993497,0.043854,-0.104949,0.005116
218272,34.917168,0.988782,0.037438,0.144508,-0.00519
218334,34.662174,0.91287,0.004165,0.408218,-0.002853
218396,34.374523,0.772941,-0.020948,0.633926,0.0162
218437,33.756214,0.018807,-0.81005,0.015781,0.585846
218499,32.723255,0.023289,-0.937883,0.010843,0.346
218560,31.786028,0.048328,-0.992121,0.00678,0.115386
218601,30.815048,0.061859,-0.991144,-0.004974,-0.117402
218663,30.04384,0.019791,-0.933255,-0.006575,-0.358608
218725,29.231129,-0.017098,-0.750296,0.016758,-0.660668
218766,28.372959,0.911209,-0.040536,-0.409379,-0.021547
218828,27.226425,0.991804,-0.010862,-0.127248,-0.003733
218889,26.464025,0.998823,-0.025824,0.041049,-0.000439
218930,26.07482,0.956926,-0.052473,0.285097,0.016074
219012,25.571819,0.75288,-0.202356,0.608433,0.148438
219073,24.793808,0.12287,-0.855408,0.078702,0.496977
219135,23.755974,0.078425,-0.984157,0.017488,0.158048
219176,22.645771,0.106603,-0.990183,-0.007904,-0.090059
219237,21.66165,0.138839,-0.961687,-0.032849,-0.2341
219299,20.714279,0.221181,-0.948216,-0.046783,-0.223109
219360,19.783432,0.360007,-0.918574,-0.057801,-0.152565
219402,18.84391,0.562264,-0.80164,-0.110328,-0.170472
219463,17.888517,0.779078,-0.562707,-0.216199,-0.172207
219525,16.922997,0.939216,-0.271846,-0.200162,-0.062508
219566,16.47242,0.982443,-0.161798,-0.091524,-0.015836
219628,16.318659,0.986334,-0.143044,-0.081197,-0.009574
219689,15.83586,0.992339,-0.094865,-0.078729,-0.008074
219730,15.105659,0.997819,-0.054927,-0.036589,-0.001098
219792,14.383076,0.995998,-0.088898,-0.009087,-0.001278
219853,13.635462,0.991633,-0.12863,-0.010802,-0.001231
219895,13.031436,0.997035,-0.071794,-0.027662,-0.001619
219956,12.400403,0.996755,0.022268,-0.077342,0.001423
219997,11.780835,0.988554,0.084411,-0.124614,0.010401
220059,10.900598,0.989783,0.081788,-0.116363,0.010043
220120,10.259676,0.998737,-0.047506,-0.015955,0.00351
220162,9.736436,0.970074,-0.212452,0.114475,0.026776
220224,9.458067,0.957917,-0.24144,0.149642,0.04134
220285,9.029812,0.991607,-0.11806,0.052238,0.006912
220346,8.692407,0.998123,-0.027792,-0.054562,-0.000794
220387,8.23703,0.997369,-0.05039,-0.051812,-0.00571
220449,7.588525,0.993898,-0.109041,0.016607,-0.000909
220511,6.916442,0.988272,-0.142807,0.053683,0.006478
220572,6.30965,0.997002,-0.077164,0.005731,-0.000315
220613,5.6512,0.995319,0.018234,-0.094854,0.003305
220675,4.913822,0.995911,-0.001327,-0.09033,0.000496
220736,4.148971,0.998177,-0.058391,-0.01278,-0.008309
220778,3.450676,0.998028,-0.061364,0.013101,0.001649
220840,2.90281,0.99886,-0.019253,-0.043659,-0.001345
220901,2.544439,0.995005,-0.015182,-0.098637,-0.00211
220962,2.174332,0.995543,-0.042708,-0.084011,-0.003429
221003,1.61569,0.998253,-0.052502,-0.027091,-0.000651
221065,0.976511,0.998318,-0.05619,0.014264,0.001087
221127,0.493156,0.996282,-0.081659,0.027328,0.002897
221168,-0.168327,0.99176,-0.120605,0.043051,0.003784
221229,-0.760262,0.985402,-0.151237,0.077184,0.012373
221291,-1.333478,0.981379,-0.15603,0.110979,0.015286
221332,-1.826725,0.979003,-0.153245,0.132625,0.021888
221394,-2.265561,0.975531,-0.164093,0.144225,0.024757
221456,-2.579484,0.975112,-0.165371,0.14527,0.026574
221496,-2.819995,0.985887,-0.117697,0.118202,0.01423
221558,-3.03274,0.99719,-0.032085,0.067699,0.000722
221619,-3.227978,0.999341,0.032506,0.016108,0.000958
221660,-3.358896,0.99862,0.052515,-0.000202,-0.001054
221722,-3.534963,0.997616,0.068927,-0.003419,0.000497
221784,-3.771234,0.99673,0.075628,-0.028295,0.003024
221825,-3.997143,0.996335,0.056659,-0.063943,0.004104
221886,-4.169584,0.99585,0.010135,-0.090439,0.000419
221948,-4.346215,0.995039,-0.016985,-0.098014,0.001378
221989,-4.52593,0.993938,-0.020911,-0.107924,-0.001544
222051,-4.687283,0.992947,-0.025193,-0.115849,-0.000786
222112,-4.904468,0.992487,-0.042367,-0.114683,-0.004745
222153,-5.112303,0.991636,-0.062721,-0.112621,-0.006446
222215,-5.354871,0.990337,-0.058608,-0.12546,-0.007619
222276,-5.614443,0.992959,-0.041354,-0.110925,-0.00432
222318,-5.819926,0.998424,-0.043971,-0.034866,-0.001233
222380,-6.008165,0.994576,-0.066786,0.079662,0.003574
222441,-6.171179,0.981069,-0.086844,0.172303,0.016521
222482,-6.411953,0.973214,-0.090598,0.210385,0.019636
222543,-6.629642,0.981251,-0.094394,0.167009,0.018543
222605,-6.850049,0.995713,-0.084518,0.037361,0.004051
222667,-6.963251,0.996075,-0.069331,-0.054961,-0.002464
222708,-7.019431,0.991895,-0.064505,-0.109145,-0.008456
222769,-7.076843,0.987319,-0.072881,-0.140591,-0.011092
222831,-7.138745,0.979966,-0.072505,-0.185144,-0.011416
222872,-7.202085,0.977203,-0.06685,-0.200838,-0.016415
222933,-7.240599,0.986301,-0.064163,-0.151644,-0.009902
222995,-7.253134,0.996436,-0.078615,-0.030268,-0.00434
223036,-7.313967,0.98596,-0.101558,0.132209,0.009417
223098,-7.406873,0.950572,-0.124066,0.282695,0.033218
223159,-7.561207,0.889451,-0.161665,0.421658,0.070332
223200,-7.730357,0.813815,-0.247976,0.504699,0.146601
223262,-7.951218,0.83806,-0.302142,0.427798,0.152825
223303,-8.114161,0.872497,-0.329891,0.338568,0.12366
223365,-8.23878,0.895963,-0.337006,0.272329,0.097544
223426,-8.377055,0.925501,-0.291225,0.231501,0.07102
223467,-8.452325,0.962521,-0.192968,0.186956,0.03693
223529,-8.557827,0.983683,-0.135591,0.11764,0.01198
223591,-8.685417,0.997818,-0.03782,0.054105,-0.00141
223652,-8.829269,0.98557,0.152401,-0.071758,0.016653
223693,-9.001627,0.976797,0.1661,-0.132851,0.025083
223755,-9.181232,0.990193,0.091004,-0.105411,0.011196
223796,-9.516621,0.998276,0.022524,-0.054186,0.000867
223858,-9.94413,0.998359,0.029172,-0.049257,0.001659
223920,-10.362783,0.99115,0.08825,-0.098754,0.008997
223960,-10.73068,0.985464,0.105992,-0.131955,0.014614
224022,-11.076223,0.992614,0.066985,-0.100893,0.007147
224083,-11.447296,0.997793,0.030511,-0.058926,0.002385
224124,-11.801592,0.997987,0.023107,-0.059005,0.002394
224186,-12.101331,0.993964,0.021945,-0.107404,0.004297
224248,-12.439558,0.992564,0.02044,-0.11999,0.000846
224288,-12.775855,0.997001,0.014391,-0.07599,-0.00288
224350,-13.267142,0.999415,-0.011376,-0.032083,-0.003402
224412,-13.750154,0.999025,-0.02113,-0.038493,-0.004617
224453,-14.252137,0.996812,-0.005941,-0.07956,-0.000791
224515,-14.698456,0.996505,-0.011682,-0.082697,-0.001833
224576,-15.022861,0.998847,-0.025156,-0.040872,0.001395
224617,-15.374852,0.99969,-0.024861,-0.000854,0.00122
224679,-15.67466,0.99971,-0.023893,0.003001,0.000562
224740,-15.936571,0.999706,-0.023833,0.004533,-0.000259
224781,-16.169834,0.999159,-0.025771,0.031891,0.000218
224843,-16.439623,0.997662,-0.032244,0.060242,0.001461
224904,-16.63913,0.997282,-0.035592,0.064478,0.001947
224946,-16.834661,0.998153,-0.029092,0.053319,0.001173
225007,-17.065804,0.99776,-0.020334,0.063729,0.001064
225069,-17.240831,0.994541,-0.019013,0.102573,0.002233
225110,-17.437281,0.988815,-0.028081,0.146408,0.004562
225172,-17.539942,0.983243,-0.033559,0.179089,0.005835
225233,-17.614687,0.978574,-0.025337,0.204254,0.005568
225295,-17.680246,0.975709,-0.014177,0.218569,0.004243
225336,-17.792807,0.974425,-0.008567,0.22454,0.001913
225397,-17.914171,0.972717,-0.016745,0.231364,0.003558
225459,-17.967867,0.967846,-0.032298,0.249352,0.007379
225500,-18.007475,0.961607,-0.043871,0.270642,0.011841
225562,-18.08692,0.960508,-0.049466,0.273497,0.013291
225623,-18.241222,0.976056,-0.046833,0.212037,0.012702
225664,-18.394091,0.996812,-0.043895,0.06657,0.002883
225726,-18.558294,0.990162,-0.037575,-0.13464,-0.006351
225788,-18.678377,0.977187,-0.027261,-0.210497,-0.007272
225829,-18.793213,0.97401,-0.019884,-0.225579,-0.004753
225890,-18.975298,0.962377,-0.019895,-0.270943,-0.004932
225952,-19.141525,0.945511,-0.016861,-0.325062,-0.007708
225993,-19.317654,0.946296,-0.008999,-0.323167,-0.002506
226055,-19.474476,0.955762,-0.010066,-0.293953,-0.002923
226116,-19.67053,0.959154,-0.019948,-0.282137,-0.00486
226157,-19.820873,0.958152,-0.019057,-0.285562,-0.006073
226219,-19.996998,0.95589,-0.020937,-0.292857,-0.008379
226280,-20.201761,0.944288,-0.070415,-0.320645,-0.023423
226322,-20.428654,0.912426,-0.159739,-0.371616,-0.062153
226384,-20.672018,0.868959,-0.232469,-0.422749,-0.110233
226445,-20.942675,0.932477,-0.148481,-0.325082,-0.052546
226506,-21.214304,0.987202,-0.02192,-0.157958,-0.00097
226568,-21.482838,0.998244,-0.006698,-0.058861,-0.000024
226609,-21.797634,0.996926,-0.07045,-0.034269,0.000697
226671,-22.162443,0.99866,-0.040681,-0.031993,-0.000068
226732,-22.469707,0.999546,0.029697,-0.005151,-0.000173
226773,-22.77054,0.999842,0.002313,0.017618,0.001043
226835,-23.095171,0.998396,-0.051637,0.023097,0.00223
226896,-23.449976,0.999014,-0.037718,0.023363,0.001802
226938,-23.709135,0.999701,-0.00792,0.023073,-0.001544
227000,-24.15683,0.999427,-0.031074,0.013433,0.00007
227061,-24.481007,0.998866,-0.044604,0.016663,-0.000606
227123,-24.788906,0.999444,-0.023599,0.023493,0.001557
227164,-25.090668,0.999783,-0.015771,0.010928,0.008175
227225,-25.368166,0.999295,-0.037465,0.002042,-0.00167
227287,-25.582855,0.998395,-0.053758,0.017771,0.001036
227328,-25.778847,0.998394,-0.045372,0.033896,0.001392
227389,-25.902361,0.999285,-0.025238,0.028131,0.000985
227451,-26.032967,0.999738,-0.0219,0.006655,-0.000031
227492,-26.177055,0.999527,-0.03046,0.00391,0.001506
227554,-26.218357,0.99924,-0.032966,0.020716,0.002077
227616,-26.305897,0.999348,-0.022245,0.02807,0.004609
227656,-26.371387,0.999765,-0.015085,0.015161,0.003504
227718,-26.409094,0.999804,-0.018713,0.005818,0.002648
227779,-26.443325,0.999752,-0.019218,0.011248,0.000981
227820,-26.481838,0.999618,-0.014611,0.023409,0.001214
227882,-26.554884,0.999692,-0.010125,0.022649,0.000348
227944,-26.619043,0.999884,-0.008097,0.012905,-0.000316
227984,-26.662813,0.999926,-0.007168,0.009758,-0.001036
228046,-26.698793,0.999792,-0.010256,0.017601,-0.000025
228108,-26.73653,0.999731,-0.014422,0.018106,-0.001071
228170,-26.775475,0.999892,-0.009431,0.011297,0.000418
228211,-26.781685,0.999983,-0.005445,0.001833,-0.000339
228272,-26.775459,0.999966,-0.008149,-0.000811,-0.000675
228334,-26.738428,0.999896,-0.012463,0.00726,-0.000073
228375,-26.758095,0.999487,-0.023393,0.021876,-0.00092
228436,-26.774557,0.999758,0.02099,-0.00658,0.000843
228477,-26.838097,0.998184,0.053804,-0.027035,0.001454
228539,-26.888603,0.996169,0.077938,-0.039534,0.003061
228600,-26.935032,0.99919,0.038724,-0.00965,0.005218
228642,-26.983929,0.997321,0.05408,-0.049133,0.003498
228703,-27.017309,0.99718,0.065338,-0.036812,0.002817
228765,-27.058516,0.998918,0.046091,-0.006026,0.001752
228806,-27.097145,0.998283,0.05843,-0.004069,-0.000312
228868,-27.133009,0.998833,0.048021,0.005213,0.000271
228929,-27.169157,0.998541,0.052475,0.012698,-0.000569
228991,-27.204731,0.998664,0.048888,0.016737,-0.000852
229032,-27.259243,0.998691,0.046834,0.020548,-0.000985
229093,-27.321987,0.998675,0.045673,0.023689,-0.00105
229135,-27.415918,0.998807,0.042974,0.023183,-0.000716
229196,-27.477968,0.999001,0.039312,0.021243,-0.001117
229258,-27.513611,0.999104,0.037277,0.020038,-0.000703
229320,-27.514988,0.999187,0.035542,0.019028,-0.000752
229360,-27.522442,0.999257,0.033887,0.018345,-0.000541
229422,-27.538485,0.999305,0.03297,0.017357,-0.000814
229484,-27.549181,0.999346,0.031965,0.016906,-0.000632
229525,-27.56341,0.999381,0.031158,0.016347,-0.000527
229586,-27.570702,0.99943,0.029811,0.01584,-0.000497
229648,-27.573584,0.999468,0.02884,0.015225,-0.000525
229689,-27.576744,0.999505,0.027762,0.014814,-0.000495
229751,-27.587811,0.999579,0.027474,0.009366,-0.000297
229812,-27.593054,0.999625,0.027212,0.003183,-0.000056
229874,-27.594736,0.999654,0.026265,0.001272,-0.000043
229915,-27.594627,0.999662,0.025791,0.003393,-0.000079
229976,-27.592514,0.999669,0.025215,0.005099,-0.0001
230018,-27.589514,0.999686,0.024895,0.002978,0.000096
230080,-27.591503,0.999706,0.024183,-0.00185,-0.0001
230141,-27.591528,0.999705,0.024121,-0.002998,0.000212
230202,-27.58779,0.999737,0.022948,-0.00052,-0.000137
230243,-27.582304,0.999743,0.022528,0.002525,-0.00006
230305,-27.575666,0.999755,0.022115,0.000763,-0.000211
230367,-27.571497,0.999753,0.022083,-0.00232,0.000069
230408,-27.569656,0.999759,0.021863,-0.001764,0.000167
230469,-27.568579,0.999784,0.020798,0.000513,0.000086
230531,-27.569441,0.9998,0.020013,0.000322,0.000076
230592,-27.571772,0.9998,0.019857,-0.00249,-0.000054
230634,-27.570354,0.999812,0.018869,-0.00437,0.000122
230696,-27.57144,0.999824,0.018639,-0.002287,0.000193
230757,-27.571081,0.999834,0.018184,-0.00061,0.000143
230798,-27.568905,0.999848,0.017286,-0.002478,0.000045
230859,-27.56995,0.999837,0.017505,-0.004328,0.000008
230921,-27.566404,0.999859,0.016397,-0.003538,0.000297
230962,-27.568888,0.999872,0.015955,-0.001501,0.000046
231024,-27.57176,0.99988,0.015406,-0.00136,-0.00019
231085,-27.57213,0.99988,0.015029,-0.003724,0.000061
231147,-27.574268,0.999885,0.014521,-0.004339,-0.000191
231188,-27.578575,0.999894,0.014293,-0.002909,-0.00018
231250,-27.576454,0.999904,0.013753,-0.001566,-0.000035
231311,-27.567114,0.999909,0.013344,-0.00204,0.000021
231352,-27.569143,0.999914,0.012672,-0.00328,0.000097
231414,-27.569201,0.999918,0.012414,-0.002993,-0.000073
231475,-27.566008,0.999928,0.011944,-0.00142,-0.000005
231516,-27.563478,0.999934,0.011504,-0.000719,-0.000111
